VNUM	LOCALE_NAME
30195	Sable silicieux
30196	Cendres de démon
30197	Graines magiques
30198	Cristal aqueux
30199	Cristal bleuté
30201	Anneau de vengeance
30202	Oreille de Danakas
30203	Cristal
30204	Morceau de cristal
30205	Matériau d\'artisanat
30210	Morceau de Gemme
30211	Morceau de Gemme
30212	Morceau de Gemme
30213	Morceau de Gemme
30214	Morceau de Gemme
30215	Morceau de Gemme
30216	Morceau de Gemme
30217	Morceau de Gemme
30218	Morceau de Gemme
30219	Morceau de Gemme
30220	Pierre d\'âme de Jinunggy
30221	Pierre d\'âme du Temple
30222	Pierre d\'âme de Sagyi
30223	Pierre d\'âme d\'Aurtumry
30224	Pierre d\'âme de Gyimok
30225	Pierre d\'âme de Tugyis
30226	Pierre d\'âme du Bois Rge
30227	Pierre d\'âme du Chef
30228	Pierre d\'âme de Beran-S.
30251	Joyau de Cruauté
30252	Joyau de Sagesse
30253	Joyau de Loyauté
30254	NoNAme
30265	Morceau de médaille (1)
30266	Morceau de médaille (2)
30267	Morceau de médaille (3)
30268	Morceau de médaille (4)
30269	Morceau de médaille (5)
30270	Fragment de pierre-dragon
30300	Vieux coffre inconnu
30301	Plan tour de Sa-Gui
30302	Plan tour Zin-Sa-Gui
30303	Clé de Bong-In
30304	Clé de Zin-Bong
30311	Clé à cristal d\'âme
30312	Totem grimace
30315	NoNAme
30316	NoNAme
30317	NoNAme
30318	NoNAme
30319	Tête réduite
30320	Tête réduite
30321	Citrouille d\'Halloween
30322	Baguette magique
30323	Carte: masque citrouille
30324	Clé des araignées
30325	Clé des araignées
30326	Poison de reine Araignée
30327	Flûte de l\'araignée
30328	¿ë½ÅÀÇ »óÀÚ
30329	Pignon doré
30330	Pierre de Maât
30331	Clé gelée
30332	Étoile du Nord
30333	Clé du Cristal de glace
30500	Pointe à graver - rubis
30501	Bague en or
30502	Ornement en rubis
30503	Pointe à graver améthyst
30504	Bague en argent
30505	Ornement d\'émeraude
30506	Pointe à graver saphir
30507	Bague en bronze
30508	Ornement de saphir
30509	Acier de dragon bleu
30510	Épaulette précieuse
30511	Tissu rouge
30512	Acier de dragon rouge
30513	Épaulette noble
30514	Tissu violet
30515	Acier de dragon violet
30516	Épaulette antique
30517	Tissu doré
30518	Fil doré
30519	Crochet doré
30520	Boucle dorée
30521	Élément d\'anneau
30522	Chaînon
30523	Élément de bijou
30524	Pierre à flammes
30525	Pierre à flammes glacées
30526	NoNAme
30527	NoNAme
30528	NoNAme
30529	NoNAme
30530	NoNAme
30531	NoNAme
30532	NoNAme
30533	NoNAme
30534	NoNAme
30535	NoNAme
30536	NoNAme
30537	NoNAme
30538	NoNAme
30539	NoNAme
30540	NoNAme
30541	NoNAme
30542	NoNAme
30543	NoNAme
30544	NoNAme
30545	NoNAme
30546	NoNAme
30547	NoNAme
30548	NoNAme
30549	NoNAme
30550	Lanière bleue
30551	NoNAme
30552	NoNAme
30553	NoNAme
30554	NoNAme
30555	NoNAme
30556	NoNAme
30557	NoNAme
30558	NoNAme
30559	NoNAme
30560	NoNAme
30561	NoNAme
30562	NoNAme
30563	NoNAme
30564	NoNAme
30565	NoNAme
30566	NoNAme
30567	NoNAme
30568	NoNAme
30569	NoNAme
30570	NoNAme
30571	NoNAme
30572	NoNAme
30573	NoNAme
30574	NoNAme
30575	NoNAme
30576	NoNAme
30577	NoNAme
30578	NoNAme
30579	NoNAme
30580	NoNAme
30581	NoNAme
30582	NoNAme
30583	NoNAme
30584	NoNAme
30585	NoNAme
30586	NoNAme
31001	Copie de l\'épitaphe
31002	Document ancien
31003	Antidote
31004	Résine d\'arbre sacré
31005	Essence de cristal bleu
31006	Quartz de l\'enfer rouge
31007	Terre volcanique
31008	Larme du ciel
31009	Lettre gnolle
31010	Lettre du voleur rouge
31011	NoNAme
31012	NoNAme
31013	Morceau de papier
31014	NoNAme
31015	La lettre de Crochet
31016	Lettre de Lee Chung
31017	Lettre scellée
31018	Tablette carapax
31019	Poudre de carapax
31020	Racine de fleur rocher
31021	NoNAme
31022	Écailles d\'Oin
31023	NoNAme
31024	Cuir de Manticore
31025	NoNAme
31026	Carapace crustacée
31027	Sable fin
31028	Brique
31029	Lumière intérieure
31030	Lumière intérieure
31031	Essence de millénium
31032	Perles du Léviathan
31033	Cape du chef
31034	Totem des géants
31035	Roche noire
31036	Or noir
31037	Sacoche en cuir
31038	Terre bénie
31039	Bourse
31040	Insigne doré
31041	Terre fossile
31042	Javelot de triton
31043	Tablette des lémures
31044	NoNAme
31045	NoNAme
31046	NoNAme
31047	NoNAme
31048	NoNAme
31049	NoNAme
31050	NoNAme
31051	Minerai de fer impur
31052	NoNAme
31053	NoNAme
31054	NoNAme
31055	NoNAme
31056	NoNAme
31057	NoNAme
31058	NoNAme
31059	NoNAme
31060	NoNAme
31061	NoNAme
31062	NoNAme
31063	NoNAme
31064	NoNAme
31065	NoNAme
31066	NoNAme
31067	NoNAme
31068	NoNAme
31069	NoNAme
31070	NoNAme
31071	NoNAme
31072	NoNAme
31073	Bandeau du prospecteur
31074	Collier clouté
31075	Collier à clous
31076	Herbes solaires
31077	Poudre de fondation
31078	Lumen pur
31079	Lettre pour Yak-Hwan
31080	Sang du roi flamme
31081	Matière obscure
31082	Anneau de magma
31083	Anneau de Samaël
31084	Teinture des nimbes
31085	NoNAme
31086	NoNAme
31087	NoNAme
31088	NoNAme
31089	NoNAme
31090	NoNAme
31091	Sang du roi flamme
31092	NoNAme
31093	Roche inconnue
31094	Morceau
31095	NoNAme
31096	NoNAme
31097	NoNAme
31098	NoNAme
31099	NoNAme
31100	NoNAme
31101	NoNAme
31102	NoNAme
31103	NoNAme
35000	Herbes médicinales+
35001	Foie d\'un Tigre+
38001	VIP-Feature
38002	Tombola_ticket_today
38003	Tombola_ticket_tomorrow
38004	Tombola_reroll
38005	TombolaPP_spin
38006	Momo-Reroll
38010	Paquet de Yangs
38011	Paquet de Yangs
38050	Coffre du pouvoir
38051	Cristal du tigre royal
38052	Coffre des rois
38053	Coffre d\'hiver éternel
38054	Coffre tempête du désert
38055	Caisse à petits
38056	Coffre de fête
38057	Coffre du Nord
38100	Remontant (7 jours)
38101	Remontant (15 jours)
38102	Remontant (30 jours)
38200	Sceau Rufus
38201	Sceau Rufus
39001	Pierre magique
39002	Anneau d\'expérience
39003	Vin de fleur de pêche
39004	Orbe de bénédiction
39005	Cuivre magique
39006	Cape de bravoure
39007	Manuel du forgeron
39008	Parchemin d\'exorcisme
39009	Parch. oubli compétence
39010	Potion d\'attaque +10
39011	Bénédiction de Vie
39012	Bénédiction magique
39013	Bénédiction du Dragon
39014	Parchemin de Guerre
39015	Pierre du Forgeron
39016	Minerai de fer magique
39017	Vie du Dieu Dragon
39018	Attaque du Dieu Dragon
39019	Intellig. du Dieu Dragon
39020	Défense du Dieu Dragon
39021	Aide du Dieu Dragon
39022	Parchemin du Dieu Dragon
39023	Élixir du chercheur
39024	Attaque critique
39025	Attaque perçante
39026	Potion de vitesse
39027	Livre des pierres
39028	Objet enchanté
39029	Objet de renforcement
39030	Lecture concentrée
39031	Potion de célérité
39032	Fruit de la vie
39033	Parchemin de correction
39034	Sucre pour cheval
39035	Loupe magique
39036	Bottes du vent
39037	Élixir du soleil (p)
39038	Élixir du soleil (m)
39039	Élixir du soleil (g)
39040	Élixir de la lune (p)
39041	Élixir de la lune (m)
39042	Élixir de la lune (g)
39043	Parchemin du lieu
39044	Coffre des Lycans (p)
39045	Coffre des Lycans (g)
39046	Certificat d\'inversion+
40001	Anneau d\'or inconnu
40002	Anneau de Levi
40003	Anneau de Thor
40004	Anneau d\'Eek
40005	Gong sonore
40006	Reçu de livr. du sauvage
40007	Lettre du chef sauvage
41001	Costume de lapin (m)
41002	Costume de hase (m)
41003	Combattant du désert
41004	Combattante du désert
41005	Tenue d\'escrime JO (h)
41006	Tenue d\'escrime JO (f)
41007	Tenue d\'escrime ALL (h)
41008	Tenue d\'escrime ALL (f)
41009	Tenue d\'escrime TR (h)
41010	Tenue d\'escrime TR (f)
41011	Tenue d\'escrime BR (h)
41012	Tenue d\'escrime BR (f)
41013	Maillot de foot JO (h)
41014	Maillot de foot JO (f)
41015	Maillot de foot ALL (h)
41016	Maillot de foot ALL (f)
41017	Maillot de foot TR (h)
41018	Maillot de foot TR (f)
41019	Maillot de foot BR (h)
41020	Maillot de foot BR (f)
41021	Tenue de boxe JO (h)
41022	Tenue de boxe JO (f)
41023	Tenue de boxe ALL (h)
41024	Tenue de boxe ALL (f)
41025	Tenue de boxe TR (h)
41026	Tenue de boxe TR (f)
41027	Tenue de boxe BR (h)
41028	Tenue de boxe BR (f)
41029	Combattant désert(bonus)
41030	Combattantedésert(bonus)
41031	Tenue d\'escrime JO (h)
41032	Tenue d\'escrime JO (f)
41033	Tenue d\'escrime ALL (h)
41034	Tenue d\'escrime ALL (f)
41035	Tenue d\'escrime TR (h)
41036	Tenue d\'escrime TR (f)
41037	Tenue d\'escrime BR (h)
41038	Tenue d\'escrime BR (f)
41039	Maillot de foot JO (h)
41040	Maillot de foot JO (f)
41041	Maillot de foot ALL (h)
41042	Maillot de foot ALL (f)
41043	Maillot de foot TR (h)
41044	Maillot de foot TR (f)
41045	Maillot de foot BR (h)
41046	Maillot de foot BR (f)
41047	Tenue de boxe JO (h)
41048	Tenue de foot JO (f)
41049	Tenue de boxe ALL (m)
41050	Tenue de boxe ALL (f)
41051	Tenue de boxe TR (h)
41052	Tenue de boxe TR (f)
41053	Tenue de boxe BR (h)
41054	Tenue de boxe BR (f)
41055	Tenue d\'escrime FR (h)
41056	Tenue d\'escrime FR (f)
41057	Tenue d\'escrime IT (h)
41058	Tenue d\'escrime IT (f)
41059	Tenue d\'escrime PO (h)
41060	Tenue d\'escrime PO (f)
41061	Tenue d\'escrime RO (h)
41062	Tenue d\'escrime RO (f)
41063	Tenue d\'escrime ES (h)
41064	Tenue d\'escrime ES (f)
41065	Maillot de foot FR (h)
41066	Maillot de foot FR (f)
41067	Maillot de foot IT (h)
41068	Maillot de foot IT (f)
41069	Maillot de foot PO (h)
41070	Maillot de foot PO (f)
41071	Maillot de foot RO (h)
41072	Maillot de foot RO (f)
41073	Maillot de foot ES (h)
41074	Maillot de foot ES (f)
41075	Maillot de foot FR (h)
41076	Tenue de boxe FR (f)
41077	Tenue de boxe IT (h)
41078	Tenue de boxe IT (f)
41079	Tenue de boxe PO (h)
41080	Tenue de boxe PO (f)
41081	Tenue de boxe RO (h)
41082	Tenue de boxe RO (f)
41083	Tenue de boxe ES (h)
41084	Tenue de boxe ES (f)
41085	Tenue d\'escrime FR (h)
41086	Tenue d\'escrime FR (f)
41087	Tenue d\'escrime IT (h)
41088	Tenue d\'escrime IT (f)
41089	Tenue d\'escrime PO (h)
41090	Tenue d\'escrime PO (f)
41091	Tenue d\'escrime RO (h)
41092	Tenue d\'escrime RO (f)
41093	Tenue d\'escrime ES (h)
41094	Tenue d\'escrime ES (f)
41095	Maillot de foot FR (h)
41096	Maillot de foot FR (f)
41097	Maillot de foot IT (h)
41098	Maillot de foot IT (f)
41099	Maillot de foot PO (h)
41100	Maillot de foot PO (f)
41101	Maillot de foot RO (h)
41102	Maillot de foot RO (f)
41103	Maillot de foot ES (h)
41104	Maillot de foot ES (f)
41105	Tenue de boxe FR (h)
41106	Tenue de boxe FR (f)
41107	Tenue de boxe IT (h)
41108	Tenue de boxe IT (f)
41109	Tenue de boxe PO (h)
41110	Tenue de boxe PO (f)
41111	Tenue de boxe RO (h)
41112	Tenue de boxe RO (f)
41113	Tenue de boxe ES (h)
41114	Tenue de boxe ES (f)
41117	Costume de mousquetaire
41118	Costume de bonne
41119	Costume de salsa
41120	Robe de salsa
41121	Costume de gentleman
41122	Robe de cocktail
41125	Smoking citrouille
41126	Robe citrouille
41129	Costume de mousquetaire+
41130	Costume de bonne +
41131	Costume de salsa +
41132	Robe de salsa +
41133	Costume de gentleman +
41134	Robe de cocktail +
41135	Smoking citrouil.(bonus)
41136	Robe citrouille (bonus)
41137	Costume de Noël (rouge)
41138	Robe de Noël (rouge)
41139	Costume de Noël (vert)
41140	Robe de Noël (verte)
41141	Costume de Noël (noir)
41142	Robe de Noël (noire)
41143	Costume de renne (h)
41144	Costume de renne (f)
41145	Costume de Noël+ (rouge)
41146	Robe de Noël+ (rouge)
41147	Costume de Noël+ (vert)
41148	Robe de Noël+ (verte)
41149	Costume de Noël+ (noir)
41150	Robe de Noël+ (noire)
41151	Costume de renne+ (h)
41152	Costume de renne+ (f)
41153	AC Miryang (h)
41154	AC Miryang (f)
41155	AFC Jayan (h)
41156	AFC Jayan (f)
41157	RSC Grande Vallée (h)
41158	RSC Grande Vallée (f)
41159	Yongan FC (h)
41160	Yongan FC (f)
41161	FC Bakra (h)
41162	FC Bakra (f)
41163	FC Bokjung (h)
41164	FC Bokjung (f)
41165	FC Bavaria Hwang (h)
41166	FC Bavaria Hwang (f)
41167	Borussia Chunjo (h)
41168	Borussia Chunjo (f)
41169	SC Doyum (h)
41170	SC Doyum (f)
41171	SC Hasung Dong (h)
41172	SC Hasung Dong (f)
41173	CFR Feu dragon. 07 (h)
41174	CFR Feu dragon. 07 (f)
41175	FC Daeyami (h)
41176	FC Daeyami (f)
41177	GNK Kuahlo Dong (h)
41178	GNK Kuahlo Dong (f)
41179	1927 Imha (h)
41180	1927 Imha (f)
41181	FC Terre Glaciaire (h)
41182	FC Terre Glaciaire (f)
41183	FC Gumsan (h)
41184	FC Gumsan (f)
41185	Galawaryong (h)
41186	Galawaryong (f)
41187	Juventus Yongbi (h)
41188	Juventus Yongbi (f)
41189	OSC Lungsam (h)
41190	Lungsam OSC (f)
41191	Doyyumhwan CF (h)
41192	Doyyumhwan CF (f)
41193	Néphrite City FC (h)
41194	Néphrite City FC (f)
41195	Shinsoo United (h)
41196	Shinsoo United (f)
41197	Vallée du Dragon SC (h)
41198	Vallée du Dragon SC (f)
41199	Monts fulgurants FC (h)
41200	Monts fulgurants FC (f)
41201	Pyungmoo Saint-Hwang (h)
41202	Pyungmoo Saint-Hwang (f)
41203	Real Sohan (h)
41204	Real Sohan (f)
41205	FC Jinno 04 (h)
41206	FC Jinno 04 (f)
41207	FC Sangsun Dong (h)
41208	FC Sangsun Dong (f)
41209	SL Jungsun Dong (h)
41210	SL Jungsun Dong (f)
41211	Sparta Jungrang (h)
41212	Sparta Jungrang (f)
41213	FC Terre de Feu (h)
41214	FC Terre de Feu (f)
41215	FC St-Seungryong (h)
41216	FC St-Seungryong (f)
41217	AC Miryang+ (h)
41218	AC Miryang+ (f)
41219	AFC Jayan+ (h)
41220	AFC Jayan+ (f)
41221	RSC Grande Vallée+ (h)
41222	RSC Grande Vallée+ (f)
41223	Yongan FC+ (h)
41224	Yongan FC+ (f)
41225	FC Bakra+ (h)
41226	FC Bakra+ (f)
41227	FC Bokjung+ (h)
41228	FC Bokjung+ (f)
41229	FC Bavaria Hwang+ (h)
41230	FC Bavaria Hwang+ (f)
41231	Borussia Chunjo+ (h)
41232	Borussia Chunjo+ (f)
41233	SC Doyum+ (h)
41234	SC Doyum+ (f)
41235	SC Hasun Dong+ (h)
41236	SC Hasun Dong+ (f)
41237	CFR Feu dragon. 07+ (h)
41238	CFR Feu dragon. 07+ (f)
41239	FC Daeyami+ (h)
41240	FC Daeyami+ (f)
41241	GNK Kuahlo Dong+ (h)
41242	GNK Kuahlo Dong+ (f)
41243	1927 Imha+ (h)
41244	1927 Imha+ (f)
41245	FC Terre Glaciaire+ (h)
41246	FC Terre Glaciaire+ (f)
41247	FC Gumsan+ (h)
41248	FC Gumsan+ (f)
41249	Galawaryong+ (h)
41250	Galawaryong+ (f)
41251	Juventus Yongbi+ (h)
41252	Juventus Yongbi+ (f)
41253	OSC Lungsam+ (h)
41254	Lungsam OSC+ (f)
41255	Doyyumhwan CF+ (h)
41256	Doyyumhwan CF+ (f)
41257	Néphrite City FC+ (h)
41258	Néphrite City FC+ (f)
41259	Shinsoo United+ (h)
41260	Shinsoo United+ (f)
41261	Vallée du Dragon SC+ (h)
41262	Vallée du Dragon SC+ (f)
41263	Monts fulgurants FC+ (h)
41264	Monts fulgurants FC+ (f)
41265	Pyungmoo Saint-Hwang+(h)
41266	Pyungmoo Saint-Hwang+(f)
41267	Real Sohan+ (h)
41268	Real Sohan+ (f)
41269	FC Jinno 04+ (h)
41270	FC Jinno 04+ (f)
41271	FC Sangsun Dong+ (h)
41272	FC Sangsun Dong+ (f)
41273	SL Jungsun Dong+ (h)
41274	SL Jungsun Dong+ (f)
41275	Sparta Jungrang+ (h)
41276	Sparta Jungrang+ (f)
41277	FC Terre de Feu+ (h)
41278	FC Terre de Feu+ (f)
41279	FC St. Seungryong+ (h)
41280	FC St. Seungryong+ (f)
41291	Costume de lapin (n)
41292	Costume de lapin (b)
41293	Costume de lapin (v)
41294	Costume de lapin (r)
41295	Costume de hase (n)
41296	Costume de hase (b)
41297	Costume de hase (v)
41298	Costume de hase (r)
41299	Costume de lapin+ (n)
41300	Costume de lapin+ (b)
41301	Costume de lapin+ (v)
41302	Costume de lapin+ (r)
41303	Costume de hase+ (n)
41304	Costume de hase+ (b)
41305	Costume de hase+ (v)
41306	Costume de hase+ (r)
41307	Tunique cobra (m)
41308	Tunique cobra (f)
41309	Tunique cobra+ (m)
41310	Tunique cobra+ (f)
41311	Combattant du désert n.
41312	Combattante du désert n.
41313	Combattant du désert+ n.
41314	Combattante désert+ n.
41315	Armure d\'Azraël (m)
41316	Armure d\'Azraël (f)
41317	Armure d\'Azraël+ (m)
41318	Armure d\'Azraël+ (f)
41319	Èæ»ç°©
41320	Costume de Jack Pumpkin (
41321	Robe de Jack Pumpkin (f)
41322	Costume de Jack Pumpkin+ 
41323	Robe de Jack Pumpkin+ (f)
41324	NoNAme
41325	NoNAme
41326	NoNAme
41327	NoNAme
41328	Maillot Mondial ALG (m)
41329	Maillot Mondial ALG (f)
41330	Maillot Mondial ARG (m)
41331	Maillot Mondial ARG (f)
41332	Maillot Mondial AUS (m)
41333	Maillot Mondial AUS (f)
41334	Maillot Mondial BEL (m)
41335	Maillot Mondial BEL (f)
41336	Maillot Mondial BIH (m)
41337	Maillot Mondial BIH (f)
41338	Maillot Mondial BRA (m)
41339	Maillot Mondial BRA (f)
41340	Maillot Mondial CMR (m)
41341	Maillot Mondial CMR (f)
41342	Maillot Mondial CHI (m)
41343	Maillot Mondial CHI (f)
41344	Maillot Mondial COL (m)
41345	Maillot Mondial COL (f)
41346	Maillot Mondial CRC (m)
41347	Maillot Mondial CRC (f)
41348	Maillot Mondial CIV (m)
41349	Maillot Mondial CIV (f)
41350	Maillot Mondial CRO (m)
41351	Maillot Mondial CRO (f)
41352	Maillot Mondial ECU (m)
41353	Maillot Mondial ECU (f)
41354	Maillot Mondial ENG (m)
41355	Maillot Mondial ENG (f)
41356	Maillot Mondial FRA (m)
41357	Maillot Mondial FRA (f)
41358	Maillot Mondial GER (m)
41359	Maillot Mondial GER (f)
41360	Maillot Mondial GHA (m)
41361	Maillot Mondial GHA (f)
41362	Maillot Mondial GRE (m)
41363	Maillot Mondial GRE (f)
41364	Maillot Mondial HON (m)
41365	Maillot Mondial HON (f)
41366	Maillot Mondial IRN (m)
41367	Maillot Mondial IRN (f)
41368	Maillot Mondial ITA (m)
41369	Maillot Mondial ITA (f)
41370	Maillot Mondial JPN (m)
41371	Maillot Mondial JPN (f)
41372	Maillot Mondial KOR (m)
41373	Maillot Mondial KOR (f)
41374	Maillot Mondial MEX (m)
41375	Maillot Mondial MEX (f)
41376	Maillot Mondial NED (m)
41377	Maillot Mondial NED (f)
41378	Maillot Mondial NGA (m)
41379	Maillot Mondial NGA (f)
41380	Maillot Mondial POR (m)
41381	Maillot Mondial POR (f)
41382	Maillot Mondial RUS (m)
41383	Maillot Mondial RUS (f)
41384	Maillot Mondial ESP (m)
41385	Maillot Mondial ESP (f)
41386	Maillot Mondial SUI (m)
41387	Maillot Mondial SUI (f)
41388	Maillot Mondial URU (m)
41389	Maillot Mondial URU (f)
41390	Maillot Mondial USA (m)
41391	Maillot Mondial USA (f)
41392	M. Mondial ALG (m/bonus)
41393	M. Mondial ALG (f/bonus)
41394	M. Mondial ARG (m/bonus)
41395	M. Mondial ARG (f/bonus)
41396	M. Mondial AUS (m/bonus)
41397	M. Mondial AUS (f/bonus)
41398	M. Mondial BEL (m/bonus)
41399	M. Mondial BEL (f/bonus)
41400	M. Mondial BIH (m/bonus)
41401	M. Mondial BIH (f/bonus)
41402	M. Mondial BRA (m/bonus)
41403	M. Mondial BRA (f/bonus)
41404	M. Mondial CMR (m/bonus)
41405	M. Mondial CMR (f/bonus)
41406	M. Mondial CHI (m/bonus)
41407	M. Mondial CHI (f/bonus)
41408	M. Mondial COL (m/bonus)
41409	M. Mondial COL (f/bonus)
41410	M. Mondial CRC (m/bonus)
41411	M. Mondial CRC (f/bonus)
41412	M. Mondial CIV (m/bonus)
41413	M. Mondial CIV (f/bonus)
41414	M. Mondial CRO (m/bonus)
41415	M. Mondial CRO (f/bonus)
41416	M. Mondial ECU (m/bonus)
41417	M. Mondial ECU (f/bonus)
41418	M. Mondial ENG (m/bonus)
41419	M. Mondial ENG (f/bonus)
41420	M. Mondial FRA (m/bonus)
41421	M. Mondial FRA (f/bonus)
41422	M. Mondial GER (m/bonus)
41423	M. Mondial GER (f/bonus)
41424	M. Mondial GHA (m/bonus)
41425	M. Mondial GHA (f/bonus)
41426	M. Mondial GRE (m/bonus)
41427	M. Mondial GRE (f/bonus)
41428	M. Mondial HON (m/bonus)
41429	M. Mondial HON (f/bonus)
41430	M. Mondial IRN (m/bonus)
41431	M. Mondial IRN (f/bonus)
41432	M. Mondial ITA (m/bonus)
41433	M. Mondial ITA (f/bonus)
41434	M. Mondial JPN (m/bonus)
41435	M. Mondial JPN (f/bonus)
41436	M. Mondial KOR (m/bonus)
41437	M. Mondial KOR (f/bonus)
41438	M. Mondial MEX (m/bonus)
41439	M. Mondial MEX (f/bonus)
41440	M. Mondial NED (m/bonus)
41441	M. Mondial NED (f/bonus)
41442	M. Mondial NGA (m/bonus)
41443	M. Mondial NGA (f/bonus)
41444	M. Mondial POR (m/bonus)
41445	M. Mondial POR (f/bonus)
41446	M. Mondial RUS (m/bonus)
41447	M. Mondial RUS (f/bonus)
41448	M. Mondial ESP (m/bonus)
41449	M. Mondial ESP (f/bonus)
41450	M. Mondial SUI (m/bonus)
41451	M. Mondial SUI (f/bonus)
41452	M. Mondial URU (m/bonus)
41453	M. Mondial URU (f/bonus)
41454	M. Mondial USA (m/bonus)
41455	M. Mondial USA (f/bonus)
41472	Costume de zombie
41473	Robe de zombie
41474	Costume de zombie+
41475	Robe de zombie+
41476	Costume de sorcier
41477	Robe de sorcière
41478	Costume de sorcier+
41479	Robe de sorcière+
41480	Tenue Frosty Noël
41481	Tenue bonhomme de neige
41482	Robe de Noël (blanc)
41483	Robe de Noël (rouge)
41484	Tenue Père Noël-Frosty+
41485	Tenue bonhomme neige+
41486	Robe de Noël+ (blanc)
41487	Robe de Noël+ (rouge)
41504	Costume de lapin (gris)
41505	Costume de lapin (brun)
41506	Robe de Pâques (coloré)
41507	Robe de Pâques (bleuté)
41508	Costume de lapin+ (gris)
41509	Costume de lapin+ (brun)
41510	Robe de Pâques+ (coloré)
41511	Robe de Pâques+ (bleuté)
45001	Oreilles de hase (marron)
45002	Oreilles de lapin (m)
45003	Turban (h)
45004	Turban (f)
45005	Londe-courcô (h)
45006	Coupe d\'escrimeuse (f)
45007	Crête iroquoise (h)
45008	Coupe de footb. ALL (f)
45009	Dreadlocks (h)
45010	Coupe de boxeuse ALL (f)
45011	Turban (h)
45012	Turban (f)
45013	Londe-courcô (h)
45014	Coiffure d\'escrimeuse
45015	Crête iroquoise (h)
45016	Coupe de footb. ALL (f)
45017	Dreadlocks (h)
45018	Coupe de boxeuse ALL (f)
45019	Coupe de boxeuse TR (f)
45020	Coupe de boxeuse BR (f)
45021	Coupe de boxeuse JO (f)
45022	Coupe de boxeuse FR (f)
45023	Coupe de boxeuse IT (f)
45024	Coupe de boxeuse PL (f)
45025	Coupe de boxeuse RO (f)
45026	Coupe de boxeuse ES (f)
45027	Coupe de footb. TR (f)
45028	Coupe de footb. BR (f)
45029	Coupe de footb. JO (f)
45030	Coupe de footb. FR (f)
45031	Coupe de footb. IT (f)
45032	Coupe de footb. PL (f)
45033	Coupe de footb. RO (f)
45034	Coupe de footb. ES (f)
45035	Coupe de boxeuse TR (f)
45036	Coupe de boxeuse BR (f)
45037	Coupe de boxeuse JO (f)
45038	Coupe de boxeuse FR (f)
45039	Coupe de boxeuse IT (f)
45040	Coupe de boxeuse PO (f)
45041	Coupe de boxeuse RO (f)
45042	Coupe de boxeuse ES (f)
45043	Coupe de footb. TR (f)
45044	Coupe de footb. BR (f)
45045	Coupe de footb. JO (f)
45046	Coupe de footb. FR (f)
45047	Coupe de footb. IT (f)
45048	Coupe de footb. PO (f)
45049	Coupe de footb. RO (f)
45050	Coupe de footb. ES (f)
45053	Coiffure de mousquetaire
45054	Coiffe de bonne
45055	Mini crête
45056	Chignon de salsa
45057	Chapeau Bogart
45058	Coiffure fleurie
45061	Masque de citrouille
45062	Masque de citrouille
45065	Coiffure mousquetaire +
45066	Coiffe de bonne +
45067	Mini crête +
45068	Chignon de salsa +
45069	Chapeau Bogart +
45070	Coiffure fleurie +
45073	Masque citrouille(bonus)
45074	Masque citrouille(bonus)
45075	Bonnet de Noël (rouge)
45076	Bonnet de Noël (vert)
45077	Bonnet de Noël (noir)
45078	Chapeau d\'Elfe
45079	Tête de renne (h)
45080	Tête de renne (f)
45081	Bonnet de Noël+ (rouge)
45082	Bonnet de Noël+ (vert)
45083	Bonnet de Noël+ (noir)
45084	Chapeau d\'Elfe+
45085	Tête de renne+ (h)
45086	Tête de renne+ (f)
45087	Bandana (blanc)
45088	Bandana (blanc)
45089	Bandana (noir)
45090	Bandana (noir)
45091	Bandana (jaune)
45092	Bandana (jaune)
45093	Bandana (orange)
45094	Bandana (orange)
45095	Bandana (bleu)
45096	Bandana (bleu)
45097	Bandana+ (blanc)
45098	Bandana+ (blanc)
45099	Bandana+ (noir)
45100	Bandana+ (noir)
45101	Bandana+ (jaune)
45102	Bandana+ (jaune)
45103	Bandana+ (orange)
45104	Bandana+ (orange)
45105	Bandana+ (bleu)
45106	Bandana+ (bleu)
45119	Oreilles de lapin (n)
45120	Oreilles de lapin (b)
45121	Oreilles de lapin (v)
45122	Oreilles de lapin (r)
45123	Oreilles de hase (n)
45124	Oreilles de hase (b)
45125	Oreilles de hase (v)
45126	Oreilles de hase (r)
45127	Oreilles de lapin+ (n)
45128	Oreilles de lapin+ (b)
45129	Oreilles de lapin+ (v)
45130	Oreilles de lapin+ (r)
45131	Oreilles de hase+ (n)
45132	Oreilles de hase+ (b)
45133	Oreilles de hase+ (v)
45134	Oreilles de hase+ (r)
45135	Coiffe cobra (m)
45136	Coiffe cobra (f)
45137	Coiffe cobra+ (m)
45138	Coiffe cobra+ (f)
45139	Masque Tengu
45140	Masque vénitien
45141	Masque Kifwébé
45142	Masque Maya
45143	Masque de tengu+
45144	Masque vénitien+
45145	Masque Kifwébé+
45146	Masque maya+
45147	Turban noir (m)
45148	Turban noir (f)
45149	Turban noir+ (m)
45150	Turban noir+ (f)
45151	Heaume d\'Azraël (m)
45152	Heaume d\'Azraël (f)
45153	Heaume d\'Azraël+ (m)
45154	Heaume d\'Azraël+ (f)
45155	Èæ»çÅõ±¸
45156	Tête de Jack Pumpkin (m)
45157	Tête de Jack Pumpkin (f)
45158	Tête de Jack Pumpkin+ (m)
45159	Tête de Jack Pumpkin+ (f)
45160	NoNAme
45161	NoNAme
45162	NoNAme
45163	NoNAme
45164	Bonnet de lièvre alpin
