ITEMÎ≤àÌò∏	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	ÏÉÅÏ†ê ÌåêÎß§Í∞Ä	ÏÉÅÏ†êÏóêÏÑú ÏÇ¥ Îïå	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
84	ªÁ¿Œ∞À+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	25000	85	14	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	21	APPLY_NONE	0	APPLY_NONE	0	0	52	68	48	58	24	30	2	0
85	ªÁ¿Œ∞À+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	31500	86	15	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	21	APPLY_NONE	0	APPLY_NONE	0	0	52	68	48	58	32	40	2	0
86	ªÁ¿Œ∞À+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	40500	87	16	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	21	APPLY_NONE	0	APPLY_NONE	0	0	52	68	48	58	41	50	2	0
87	ªÁ¿Œ∞À+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	55000	88	17	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	21	APPLY_NONE	0	APPLY_NONE	0	0	52	68	48	58	51	65	2	0
88	ªÁ¿Œ∞À+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	77000	89	18	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	21	APPLY_NONE	0	APPLY_NONE	0	0	52	68	48	58	62	80	2	0
89	ªÁ¿Œ∞À+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	115500	0	0	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	21	APPLY_NONE	0	APPLY_NONE	0	0	52	68	48	58	74	100	2	0
90	≥≤∏∏µµ+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	20000	91	10	15	LEVEL	40	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	48	58	52	68	0	0	2	0
91	≥≤∏∏µµ+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	22000	92	11	15	LEVEL	40	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	48	58	52	68	6	0	2	0
92	≥≤∏∏µµ+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	24000	93	12	15	LEVEL	40	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	48	58	52	68	12	0	2	0
93	≥≤∏∏µµ+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	28000	94	13	15	LEVEL	40	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	48	58	52	68	18	0	2	0
94	≥≤∏∏µµ+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	33500	95	14	15	LEVEL	40	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	48	58	52	68	24	30	2	0
95	≥≤∏∏µµ+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	41500	96	15	15	LEVEL	40	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	48	58	52	68	32	40	2	0
96	≥≤∏∏µµ+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	54500	97	16	15	LEVEL	40	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	48	58	52	68	41	50	2	0
97	≥≤∏∏µµ+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	73500	98	17	15	LEVEL	40	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	48	58	52	68	51	65	2	0
98	≥≤∏∏µµ+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	102500	99	18	15	LEVEL	40	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	48	58	52	68	62	80	2	0
99	≥≤∏∏µµ+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	154000	0	0	15	LEVEL	40	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	48	58	52	68	74	100	2	0
100	«˜∞À+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	80000	80000	101	19	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	69	91	65	87	0	0	3	0
101	«˜∞À+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	80000	90000	102	20	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	69	91	65	87	5	0	3	0
102	«˜∞À+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	80000	95000	103	21	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	69	91	65	87	10	0	3	0
103	«˜∞À+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	80000	110000	104	22	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	69	91	65	87	15	0	3	0
104	«˜∞À+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	80000	135000	105	23	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	69	91	65	87	20	30	3	0
105	«˜∞À+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	80000	165000	106	24	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	69	91	65	87	27	40	3	0
106	«˜∞À+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	80000	215000	107	25	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	69	91	65	87	35	50	3	0
107	«˜∞À+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	80000	295000	108	26	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	69	91	65	87	44	65	3	0
108	«˜∞À+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	80000	410000	109	27	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	69	91	65	87	54	80	3	0
109	«˜∞À+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	80000	615000	0	0	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	69	91	65	87	65	100	3	0
110	π¨∞À+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	110000	110000	111	19	15	LEVEL	50	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	0	65	87	69	91	0	0	3	0
111	π¨∞À+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	110000	120000	112	20	15	LEVEL	50	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	0	65	87	69	91	5	0	3	0
112	π¨∞À+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	110000	135000	113	21	15	LEVEL	50	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	0	65	87	69	91	10	0	3	0
113	π¨∞À+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	110000	155000	114	22	15	LEVEL	50	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	0	65	87	69	91	15	0	3	0
114	π¨∞À+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	110000	185000	115	23	15	LEVEL	50	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	0	65	87	69	91	20	30	3	0
115	π¨∞À+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	110000	230000	116	24	15	LEVEL	50	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	0	65	87	69	91	27	40	3	0
116	π¨∞À+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	110000	300000	117	25	15	LEVEL	50	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	0	65	87	69	91	35	50	3	0
117	π¨∞À+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	110000	405000	118	26	15	LEVEL	50	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	0	65	87	69	91	44	65	3	0
118	π¨∞À+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	110000	565000	119	27	15	LEVEL	50	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	0	65	87	69	91	54	80	3	0
119	π¨∞À+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	110000	845000	0	0	15	LEVEL	50	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	0	65	87	69	91	65	100	3	0
120	∫Òº±∞À+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	140000	140000	121	19	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_NONE	0	APPLY_NONE	0	0	72	108	74	100	0	0	3	0
121	∫Òº±∞À+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	140000	155000	122	20	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_NONE	0	APPLY_NONE	0	0	72	108	74	100	5	0	3	0
122	∫Òº±∞À+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	140000	170000	123	21	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_NONE	0	APPLY_NONE	0	0	72	108	74	100	10	0	3	0
123	∫Òº±∞À+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	140000	195000	124	22	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_NONE	0	APPLY_NONE	0	0	72	108	74	100	15	0	3	0
124	∫Òº±∞À+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	140000	235000	125	23	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_NONE	0	APPLY_NONE	0	0	72	108	74	100	20	30	3	0
125	∫Òº±∞À+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	140000	290000	126	24	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_NONE	0	APPLY_NONE	0	0	72	108	74	100	27	40	3	0
126	∫Òº±∞À+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	140000	380000	127	25	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_NONE	0	APPLY_NONE	0	0	72	108	74	100	35	50	3	0
127	∫Òº±∞À+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	140000	515000	128	26	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_NONE	0	APPLY_NONE	0	0	72	108	74	100	44	65	3	0
128	∫Òº±∞À+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	140000	720000	129	27	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_NONE	0	APPLY_NONE	0	0	72	108	74	100	54	80	3	0
129	∫Òº±∞À+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	140000	1075000	0	0	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_NONE	0	APPLY_NONE	0	0	72	108	74	100	65	100	3	0
130	π›ø˘µµ+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	180000	180000	131	19	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	74	100	72	108	0	0	3	0
131	π›ø˘µµ+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	180000	200000	132	20	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	74	100	72	108	5	0	3	0
132	π›ø˘µµ+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	180000	220000	133	21	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	74	100	72	108	10	0	3	0
133	π›ø˘µµ+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	180000	250000	134	22	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	74	100	72	108	15	0	3	0
134	π›ø˘µµ+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	180000	300000	135	23	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	74	100	72	108	20	30	3	0
135	π›ø˘µµ+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	180000	375000	136	24	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	74	100	72	108	27	40	3	0
136	π›ø˘µµ+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	180000	490000	137	25	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	74	100	72	108	35	50	3	0
137	π›ø˘µµ+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	180000	660000	138	26	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	74	100	72	108	44	65	3	0
138	π›ø˘µµ+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	180000	925000	139	27	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	74	100	72	108	54	80	3	0
139	π›ø˘µµ+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	180000	1385000	0	0	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	74	100	72	108	65	100	3	0
140	π´Ω÷∞À+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	360000	141	19	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	65	87	100	140	0	0	3	0
141	π´Ω÷∞À+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	395000	142	20	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	63	85	100	140	8	0	3	0
142	π´Ω÷∞À+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	435000	143	21	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	61	83	100	140	17	0	3	0
143	π´Ω÷∞À+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	500000	144	22	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	59	81	100	140	27	0	3	0
144	π´Ω÷∞À+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	600000	145	23	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	57	79	100	140	38	30	3	0
145	π´Ω÷∞À+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	750000	146	24	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	55	77	100	140	50	40	3	0
146	π´Ω÷∞À+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	975000	147	25	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	53	75	100	140	63	50	3	0
147	π´Ω÷∞À+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	1320000	148	26	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	51	73	100	140	77	65	3	0
148	π´Ω÷∞À+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	1845000	149	27	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	39	61	100	140	102	80	3	0
149	π´Ω÷∞À+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	2770000	270	501	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	18	40	100	140	137	100	3	0
150	±Õæ∆∞À+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	360000	151	19	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	90	110	77	105	0	0	3	0
151	±Õæ∆∞À+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	395000	152	20	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	90	110	74	102	8	0	3	0
152	±Õæ∆∞À+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	435000	153	21	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	90	110	70	100	17	0	3	0
153	±Õæ∆∞À+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	500000	154	22	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	90	110	69	99	27	0	3	0
154	±Õæ∆∞À+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	600000	155	23	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	90	110	67	98	38	30	3	0
155	±Õæ∆∞À+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	750000	156	24	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	90	110	63	96	50	40	3	0
156	±Õæ∆∞À+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	975000	157	25	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	90	110	56	93	63	50	3	0
157	±Õæ∆∞À+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	1320000	158	26	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	90	110	46	87	77	65	3	0
158	±Õæ∆∞À+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	1845000	159	27	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	90	110	29	79	102	80	3	0
